symbol,timestamp,open,high,low,close,volume,trade_count,vwap
TSLA,2020-04-27 04:00:00+00:00,737.61,799.49,735.0,798.75,20845184.0,433978.0,783.686765
TSLA,2020-04-28 04:00:00+00:00,795.64,805.0,756.69,769.12,15397875.0,313312.0,776.614918
TSLA,2020-04-29 04:00:00+00:00,790.17,803.1999,783.16,800.51,16419653.0,369254.0,793.655191
TSLA,2020-04-30 04:00:00+00:00,855.19,869.82,763.5,781.88,28943112.0,615143.0,813.030996
TSLA,2020-05-01 04:00:00+00:00,755.0,772.77,683.04,701.32,32630586.0,726153.0,719.594498
TSLA,2020-05-04 04:00:00+00:00,701.0,762.0,698.0,761.19,19431077.0,398100.0,737.599107
TSLA,2020-05-05 04:00:00+00:00,789.79,798.92,762.18,768.21,17213482.0,334421.0,778.594123
TSLA,2020-05-06 04:00:00+00:00,776.5,789.8,761.11,782.58,11241752.0,224303.0,777.443545
TSLA,2020-05-07 04:00:00+00:00,777.21,796.4,772.35,780.04,11656919.0,225777.0,783.01706
TSLA,2020-05-08 04:00:00+00:00,793.77,824.0,787.01,819.42,16252067.0,335453.0,813.765797
TSLA,2020-05-11 04:00:00+00:00,790.51,824.0,785.0,811.29,16830103.0,310652.0,808.197674
TSLA,2020-05-12 04:00:00+00:00,827.0,843.29,808.0,809.41,16059088.0,309851.0,829.388748
TSLA,2020-05-13 04:00:00+00:00,820.83,826.0,763.3,790.96,19203178.0,382714.0,793.395758
TSLA,2020-05-14 04:00:00+00:00,780.0,803.36,764.0,803.33,13825229.0,293003.0,784.457004
TSLA,2020-05-15 04:00:00+00:00,790.35,805.0486,786.552,799.17,10604704.0,196201.0,797.911094
TSLA,2020-05-18 04:00:00+00:00,827.78,834.7201,803.88,813.63,11973333.0,240673.0,816.769086
TSLA,2020-05-19 04:00:00+00:00,815.17,822.07,806.08,808.0,9707521.0,189328.0,814.633047
TSLA,2020-05-20 04:00:00+00:00,820.5,826.0,811.8,815.56,7411524.0,155018.0,817.522696
TSLA,2020-05-21 04:00:00+00:00,816.0,832.5,796.0,827.6,12390012.0,240571.0,814.946796
TSLA,2020-05-22 04:00:00+00:00,822.1735,831.78,812.0,816.88,10082722.0,191342.0,822.158696
TSLA,2020-05-26 04:00:00+00:00,834.5,834.6,815.705,818.87,8282701.0,171504.0,822.515973
TSLA,2020-05-27 04:00:00+00:00,820.86,827.71,785.0,820.23,11652634.0,263662.0,808.021343
TSLA,2020-05-28 04:00:00+00:00,813.51,824.75,801.69,805.81,7385782.0,156556.0,814.806103
TSLA,2020-05-29 04:00:00+00:00,808.75,835.0,804.21,835.0,12428372.0,220087.0,821.329821
TSLA,2020-06-01 04:00:00+00:00,858.0,899.0,854.1,898.1,15248814.0,350786.0,879.501981
TSLA,2020-06-02 04:00:00+00:00,894.7,908.66,871.0,881.56,13716652.0,287107.0,889.597433
TSLA,2020-06-03 04:00:00+00:00,888.12,897.94,880.1,882.96,8085130.0,171317.0,888.130505
TSLA,2020-06-04 04:00:00+00:00,889.88,895.75,858.44,864.38,8992002.0,199339.0,879.262763
TSLA,2020-06-05 04:00:00+00:00,877.84,886.52,866.2,885.66,7947684.0,169144.0,877.759285
TSLA,2020-06-08 04:00:00+00:00,919.0,950.0,909.16,949.92,14403284.0,311690.0,930.017797
TSLA,2020-06-09 04:00:00+00:00,940.01,954.4399,923.931,940.67,11526075.0,245349.0,942.155836
TSLA,2020-06-10 04:00:00+00:00,991.88,1027.48,982.5,1025.05,18767876.0,442842.0,1006.766947
TSLA,2020-06-11 04:00:00+00:00,990.2,1018.9599,972.0,972.84,16189783.0,392145.0,991.635836
TSLA,2020-06-12 04:00:00+00:00,980.0,987.98,912.6,935.28,16933974.0,418476.0,945.375772
TSLA,2020-06-15 04:00:00+00:00,917.79,998.84,908.5,990.9,15956201.0,345608.0,961.58645
TSLA,2020-06-16 04:00:00+00:00,1011.85,1012.88,962.39,982.13,14195839.0,301760.0,986.804404
TSLA,2020-06-17 04:00:00+00:00,987.71,1005.0,982.571,991.79,10000411.0,195011.0,993.943812
TSLA,2020-06-18 04:00:00+00:00,1003.0,1019.2,994.4708,1003.96,9883023.0,206861.0,1004.422386
TSLA,2020-06-19 04:00:00+00:00,1012.78,1015.9699,991.34,1000.9,9056452.0,186535.0,1002.292283
TSLA,2020-06-22 04:00:00+00:00,999.95,1008.88,990.02,994.32,6495891.0,140257.0,998.36512
TSLA,2020-06-23 04:00:00+00:00,998.88,1012.0,994.0101,1001.78,6512381.0,137746.0,1003.12061
TSLA,2020-06-24 04:00:00+00:00,994.11,1000.8846,953.1414,960.85,11066511.0,277346.0,970.156438
TSLA,2020-06-25 04:00:00+00:00,954.27,985.98,937.15,985.98,9440670.0,209004.0,964.55289
TSLA,2020-06-26 04:00:00+00:00,994.78,995.0,954.87,959.74,9325377.0,183390.0,969.392912
TSLA,2020-06-29 04:00:00+00:00,969.01,1010.0,948.5201,1009.35,9128458.0,227701.0,985.469039
TSLA,2020-06-30 04:00:00+00:00,1006.5,1087.69,1003.73,1079.81,17330908.0,373181.0,1063.005785
TSLA,2020-07-01 04:00:00+00:00,1083.0,1135.33,1080.5,1119.63,13483197.0,331232.0,1117.507343
TSLA,2020-07-02 04:00:00+00:00,1221.48,1228.0,1185.6,1208.66,17493562.0,443897.0,1207.032795
TSLA,2020-07-06 04:00:00+00:00,1276.69,1377.79,1266.044,1371.58,20831859.0,595341.0,1320.897223
TSLA,2020-07-07 04:00:00+00:00,1405.01,1429.5,1336.71,1389.86,21674275.0,695479.0,1390.662375
TSLA,2020-07-08 04:00:00+00:00,1405.0,1417.26,1311.34,1365.88,16480438.0,483790.0,1375.685483
TSLA,2020-07-09 04:00:00+00:00,1396.99,1408.56,1351.28,1394.28,11870636.0,350516.0,1382.531438
TSLA,2020-07-10 04:00:00+00:00,1396.0,1548.915,1376.0101,1544.65,23431316.0,649007.0,1468.60889
TSLA,2020-07-13 04:00:00+00:00,1659.0,1794.99,1471.1101,1497.06,39295632.0,1412139.0,1668.147365
TSLA,2020-07-14 04:00:00+00:00,1556.0,1590.0,1431.0,1516.8,23663345.0,796622.0,1516.734218
TSLA,2020-07-15 04:00:00+00:00,1543.0,1550.0,1457.0,1546.01,16522449.0,542593.0,1504.312451
TSLA,2020-07-16 04:00:00+00:00,1477.16,1531.71,1466.0,1500.64,14464531.0,432802.0,1499.169051
TSLA,2020-07-17 04:00:00+00:00,1513.45,1537.51,1490.0,1500.84,9429932.0,279212.0,1507.846255
TSLA,2020-07-20 04:00:00+00:00,1519.01,1650.0,1488.0,1643.0,17295610.0,583951.0,1576.25858
TSLA,2020-07-21 04:00:00+00:00,1639.93,1675.0,1558.0,1568.36,16373071.0,567215.0,1610.689691
TSLA,2020-07-22 04:00:00+00:00,1599.0,1626.42,1562.0,1592.33,14302174.0,559795.0,1592.864387
TSLA,2020-07-23 04:00:00+00:00,1678.95,1689.0,1480.77,1513.07,24527042.0,872882.0,1567.351036
TSLA,2020-07-24 04:00:00+00:00,1416.01,1465.0,1366.5401,1417.0,19538569.0,656702.0,1423.267323
TSLA,2020-07-27 04:00:00+00:00,1435.0,1547.94,1413.0003,1539.6,16391818.0,497220.0,1479.528075
TSLA,2020-07-28 04:00:00+00:00,1504.0,1564.7,1474.42,1476.49,15936565.0,464089.0,1516.197922
TSLA,2020-07-29 04:00:00+00:00,1501.0,1534.81,1487.0,1499.11,9525459.0,287328.0,1510.526012
TSLA,2020-07-30 04:00:00+00:00,1488.0,1513.24,1471.0,1487.49,7689546.0,241685.0,1492.51365
TSLA,2020-07-31 04:00:00+00:00,1515.0,1517.05,1420.98,1430.76,12391772.0,403053.0,1455.175046
TSLA,2020-08-03 04:00:00+00:00,1449.2,1509.8101,1444.3844,1485.0,8941592.0,298394.0,1484.926151
TSLA,2020-08-04 04:00:00+00:00,1495.01,1527.41,1462.0,1487.0,8502056.0,259291.0,1489.061029
TSLA,2020-08-05 04:00:00+00:00,1492.99,1499.8384,1468.31,1485.02,5054464.0,178471.0,1485.011728
TSLA,2020-08-06 04:00:00+00:00,1490.83,1517.31,1477.26,1489.58,6094409.0,203244.0,1494.221621
TSLA,2020-08-07 04:00:00+00:00,1499.5365,1499.75,1415.01,1452.71,8997660.0,336745.0,1452.320996
TSLA,2020-08-10 04:00:00+00:00,1448.0,1457.5,1385.84,1418.57,7666069.0,301167.0,1420.33986
TSLA,2020-08-11 04:00:00+00:00,1396.0,1420.0,1365.0,1374.39,8741122.0,359162.0,1393.817917
TSLA,2020-08-12 04:00:00+00:00,1470.0,1585.0,1435.0,1554.76,22174037.0,805729.0,1517.040199
TSLA,2020-08-13 04:00:00+00:00,1611.0,1651.18,1567.26,1621.0,20595773.0,710149.0,1620.199496
TSLA,2020-08-14 04:00:00+00:00,1664.99,1668.8,1626.64,1650.71,12712319.0,438273.0,1647.401323
TSLA,2020-08-17 04:00:00+00:00,1677.0,1845.86,1672.83,1835.64,20489820.0,759257.0,1776.596573
TSLA,2020-08-18 04:00:00+00:00,1898.99,1923.9,1845.11,1887.09,16676444.0,657452.0,1891.083483
TSLA,2020-08-19 04:00:00+00:00,1865.0,1911.0,1841.21,1878.53,12355864.0,485987.0,1885.382757
TSLA,2020-08-20 04:00:00+00:00,1860.68,2021.99,1857.06,2001.83,20733252.0,776244.0,1970.468788
TSLA,2020-08-21 04:00:00+00:00,2044.76,2095.49,2025.05,2049.98,21650393.0,802273.0,2065.210621
TSLA,2020-08-24 04:00:00+00:00,2126.275,2129.0,1927.52,2014.2,20241846.0,853715.0,2024.662485
TSLA,2020-08-25 04:00:00+00:00,1974.89,2027.95,1968.0,2023.34,10854445.0,431472.0,1999.313871
TSLA,2020-08-26 04:00:00+00:00,2060.0,2166.0,2053.6291,2153.17,14397837.0,579504.0,2122.057398
TSLA,2020-08-27 04:00:00+00:00,2180.46,2295.6,2142.5,2238.75,23829801.0,919220.0,2225.462249
TSLA,2020-08-28 04:00:00+00:00,2295.12,2318.49,2186.52,2213.4,20238341.0,866486.0,2249.292656
TSLA,2020-08-31 04:00:00+00:00,444.61,500.14,440.11,498.32,120281737.0,2811228.0,478.639669
TSLA,2020-09-01 04:00:00+00:00,502.14,502.49,470.51,475.05,91700432.0,2184960.0,484.976209
TSLA,2020-09-02 04:00:00+00:00,478.99,479.04,405.1206,447.37,97734366.0,2204980.0,442.559025
TSLA,2020-09-03 04:00:00+00:00,407.23,431.8,402.0,407.0,88909440.0,1836031.0,413.093272
TSLA,2020-09-04 04:00:00+00:00,402.81,428.0,372.0201,418.32,110079661.0,2110788.0,402.772854
TSLA,2020-09-08 04:00:00+00:00,356.0,368.74,329.88,330.21,117108871.0,2271277.0,348.34322
TSLA,2020-09-09 04:00:00+00:00,356.6,369.0,341.51,366.28,81069178.0,1435186.0,355.67523
TSLA,2020-09-10 04:00:00+00:00,386.21,398.99,360.56,371.34,85844784.0,1411328.0,382.087282
TSLA,2020-09-11 04:00:00+00:00,381.94,382.5,360.5,372.72,61097968.0,900609.0,369.880623
TSLA,2020-09-14 04:00:00+00:00,380.95,420.0,373.3,419.62,83839293.0,1327706.0,400.766746
TSLA,2020-09-15 04:00:00+00:00,436.56,461.94,430.7,449.76,98257705.0,1624948.0,445.477537
TSLA,2020-09-16 04:00:00+00:00,439.87,457.79,435.31,441.76,73518108.0,1111986.0,446.88613
TSLA,2020-09-17 04:00:00+00:00,415.6,437.79,408.0001,423.43,77573974.0,1187828.0,425.525573
TSLA,2020-09-18 04:00:00+00:00,447.94,451.0,428.8,442.15,89532487.0,1236144.0,441.952959
TSLA,2020-09-21 04:00:00+00:00,453.13,455.68,407.07,449.39,110557221.0,1798887.0,439.91265
TSLA,2020-09-22 04:00:00+00:00,429.6,437.76,417.6001,424.23,80305487.0,1406583.0,427.242779
TSLA,2020-09-23 04:00:00+00:00,405.16,412.15,375.8801,380.36,96505943.0,1813290.0,391.89364
TSLA,2020-09-24 04:00:00+00:00,363.8,399.5,351.3,387.79,97369802.0,1444242.0,383.633822
TSLA,2020-09-25 04:00:00+00:00,393.47,408.7323,391.3,407.34,67981443.0,1010515.0,402.717187
TSLA,2020-09-28 04:00:00+00:00,424.62,428.08,415.55,421.2,50491312.0,861907.0,420.528218
TSLA,2020-09-29 04:00:00+00:00,416.0,428.5,411.6,419.07,51087357.0,832460.0,420.847322
TSLA,2020-09-30 04:00:00+00:00,421.32,433.93,420.47,429.01,49332194.0,805611.0,428.927419
TSLA,2020-10-01 04:00:00+00:00,440.76,448.88,434.42,448.16,51703510.0,871461.0,442.305354
TSLA,2020-10-02 04:00:00+00:00,421.39,439.13,415.0,415.09,72170193.0,1300580.0,426.09947
TSLA,2020-10-05 04:00:00+00:00,423.35,433.64,419.33,425.68,45499582.0,760367.0,425.537114
TSLA,2020-10-06 04:00:00+00:00,423.79,428.7799,406.05,413.98,49866227.0,868262.0,418.080869
TSLA,2020-10-07 04:00:00+00:00,419.87,429.9,413.845,425.3,43635328.0,697611.0,423.217168
TSLA,2020-10-08 04:00:00+00:00,438.44,439.0,425.3,425.92,40926161.0,653970.0,432.294769
TSLA,2020-10-09 04:00:00+00:00,430.13,434.5899,426.4601,433.95,29550775.0,477583.0,431.859468
TSLA,2020-10-12 04:00:00+00:00,442.0,448.74,438.58,442.3,39601989.0,682642.0,443.22903
TSLA,2020-10-13 04:00:00+00:00,443.35,448.89,436.6,446.65,35068484.0,602363.0,444.484757
TSLA,2020-10-14 04:00:00+00:00,449.78,465.9,447.35,461.3,48629282.0,839947.0,459.639186
TSLA,2020-10-15 04:00:00+00:00,450.31,456.57,442.5,448.88,36217876.0,644706.0,448.794906
TSLA,2020-10-16 04:00:00+00:00,454.44,455.9499,438.85,439.67,33243107.0,570923.0,447.919587
TSLA,2020-10-19 04:00:00+00:00,446.24,447.0,428.87,430.83,36870233.0,635262.0,437.910464
TSLA,2020-10-20 04:00:00+00:00,431.75,431.75,419.0501,421.94,32243856.0,649252.0,423.946342
TSLA,2020-10-21 04:00:00+00:00,422.7,432.95,421.25,422.64,33246161.0,635631.0,426.813521
TSLA,2020-10-22 04:00:00+00:00,441.92,445.23,424.51,425.79,40689938.0,696433.0,431.770509
TSLA,2020-10-23 04:00:00+00:00,421.84,422.8859,407.3801,420.63,34163055.0,714498.0,414.758536
TSLA,2020-10-26 04:00:00+00:00,411.63,425.76,410.0,420.28,28889500.0,531458.0,417.374793
TSLA,2020-10-27 04:00:00+00:00,423.76,430.5,420.1,424.68,23217130.0,405456.0,424.970242
TSLA,2020-10-28 04:00:00+00:00,416.3,418.6,406.0,406.02,26016314.0,600779.0,410.879341
TSLA,2020-10-29 04:00:00+00:00,409.96,418.06,406.46,410.83,23237915.0,458829.0,412.38053
TSLA,2020-10-30 04:00:00+00:00,406.8954,407.5915,379.11,388.04,43421829.0,993927.0,389.29165
TSLA,2020-11-02 05:00:00+00:00,394.0,406.9799,392.3,400.51,29895974.0,512516.0,398.701581
TSLA,2020-11-03 05:00:00+00:00,409.73,427.77,406.69,423.9,34962887.0,607997.0,420.807662
TSLA,2020-11-04 05:00:00+00:00,430.62,435.4,417.1,420.84,32859767.0,574861.0,423.418388
TSLA,2020-11-05 05:00:00+00:00,428.3,440.0,424.0001,438.09,29009991.0,526076.0,433.406584
TSLA,2020-11-06 05:00:00+00:00,436.1,436.57,424.28,429.95,22206906.0,389222.0,429.597373
TSLA,2020-11-09 05:00:00+00:00,439.5,452.5,421.0,421.26,35716155.0,673357.0,437.883905
TSLA,2020-11-10 05:00:00+00:00,420.09,420.09,396.0301,410.36,30775582.0,670832.0,408.144551
TSLA,2020-11-11 05:00:00+00:00,416.45,418.695,410.58,417.13,17885275.0,335037.0,415.543347
TSLA,2020-11-12 05:00:00+00:00,415.05,423.0,409.52,411.76,20338465.0,395243.0,415.340528
TSLA,2020-11-13 05:00:00+00:00,410.85,412.5319,401.66,408.5,20140374.0,499088.0,406.12683
TSLA,2020-11-16 05:00:00+00:00,408.93,412.45,404.0868,408.09,27360737.0,582442.0,407.765679
TSLA,2020-11-17 05:00:00+00:00,460.17,462.0,433.01,441.61,62393558.0,1216430.0,446.721673
TSLA,2020-11-18 05:00:00+00:00,448.35,496.0,443.5001,486.64,78898617.0,1470207.0,475.683012
TSLA,2020-11-19 05:00:00+00:00,492.0,508.6112,487.57,499.27,63812701.0,1129599.0,499.977423
TSLA,2020-11-20 05:00:00+00:00,497.99,502.5,489.06,489.61,33796691.0,642836.0,494.323241
TSLA,2020-11-23 05:00:00+00:00,503.5,526.0,501.79,521.49,51106315.0,906054.0,519.354943
TSLA,2020-11-24 05:00:00+00:00,540.4,559.99,526.2,555.38,54748191.0,1051195.0,546.3752
TSLA,2020-11-25 05:00:00+00:00,550.06,574.0,545.37,574.0,50058184.0,924438.0,562.270743
TSLA,2020-11-27 05:00:00+00:00,581.16,598.78,578.45,585.76,38250684.0,783387.0,591.039126
TSLA,2020-11-30 05:00:00+00:00,602.21,607.8,554.51,567.6,64413229.0,1282812.0,580.820378
TSLA,2020-12-01 05:00:00+00:00,597.59,597.85,572.05,584.76,41143950.0,793964.0,583.651091
TSLA,2020-12-02 05:00:00+00:00,556.44,571.54,541.21,568.82,48735846.0,1016400.0,561.110042
TSLA,2020-12-03 05:00:00+00:00,590.02,598.97,582.43,593.38,43325929.0,843518.0,591.702762
TSLA,2020-12-04 05:00:00+00:00,591.01,599.04,585.5,599.04,29781022.0,590451.0,593.40994
TSLA,2020-12-07 05:00:00+00:00,604.9197,648.7856,603.05,641.76,57377241.0,1092396.0,631.193256
TSLA,2020-12-08 05:00:00+00:00,625.505,651.28,618.5,649.88,65326352.0,1202217.0,636.423569
TSLA,2020-12-09 05:00:00+00:00,653.69,654.32,588.0,604.48,72159651.0,1678948.0,620.940559
TSLA,2020-12-10 05:00:00+00:00,574.37,627.75,566.34,627.07,68211327.0,1343748.0,608.897781
TSLA,2020-12-11 05:00:00+00:00,615.01,624.0,596.8,609.99,47456210.0,879034.0,610.504349
TSLA,2020-12-14 05:00:00+00:00,619.0,642.7499,610.2001,639.83,52968820.0,934553.0,633.053131
TSLA,2020-12-15 05:00:00+00:00,643.28,646.9,623.8,633.25,46156985.0,809051.0,635.967645
TSLA,2020-12-16 05:00:00+00:00,628.23,632.5,605.0,622.77,43163467.0,797207.0,619.925783
TSLA,2020-12-17 05:00:00+00:00,628.19,658.82,619.5,655.6,57432199.0,1032520.0,642.283168
TSLA,2020-12-18 05:00:00+00:00,668.9,695.0,628.54,658.34,300234026.0,2078694.0,684.826943
TSLA,2020-12-21 05:00:00+00:00,666.24,668.5,646.07,649.86,59508622.0,1226736.0,658.660729
TSLA,2020-12-22 05:00:00+00:00,648.0,649.88,614.23,640.34,53341349.0,1150498.0,631.780526
TSLA,2020-12-23 05:00:00+00:00,632.2,651.4999,622.5701,645.98,33909245.0,643940.0,642.170345
TSLA,2020-12-24 05:00:00+00:00,642.99,666.09,641.0,661.77,23403515.0,465759.0,658.540585
TSLA,2020-12-28 05:00:00+00:00,674.51,681.4,660.8,663.69,33500126.0,627139.0,669.609747
TSLA,2020-12-29 05:00:00+00:00,661.0,669.9,655.0,665.99,23486075.0,465755.0,662.660389
